,Restaurant#,Restaurant Name,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,price
4167,RESTPUNE4168,Hyderabadi Biryani House," Lonavala, Pune",3.8,6,0.0,0,400
4168,RESTPUNE4169,Grill N Chill," Pimpri, Pune",3.8,6,0.0,1,300
4169,RESTPUNE4170,Swadisht," Chinchwad, Pune",3.8,6,3.6,98,300
4170,RESTPUNE4171,Hotel Singh And Ching," Baner, Pune",3.8,6,3.9,73,300
4171,RESTPUNE4172,Shreenath Bhel And Sandwich Corner," Shivaji Nagar, Pune",3.8,6,0.0,0,150
4172,RESTPUNE4173,Hotel Malhar," Shaniwar Peth, Pune",3.7,6,0.0,0,500
4173,RESTPUNE4174,Balkh Afghan Kitchen," Kondhwa, Pune",3.7,6,3.9,105,500
4174,RESTPUNE4175,Café Raahi," Karve Nagar, Pune",3.7,6,0.0,0,550
4175,RESTPUNE4176,Mauli Pure Veg Restaurant," Undri, Pune",3.7,6,0.0,1,500
4176,RESTPUNE4177,Madras Cafe," Dhanori, Pune",3.7,6,0.0,0,300
4177,RESTPUNE4178,Mithla Paratha & Thali House," Baner, Pune",3.7,6,0.0,11,300
4178,RESTPUNE4179,Kesari Bhel," Karve Nagar, Pune",3.7,6,0.0,5,200
4179,RESTPUNE4180,Arora's Kitchen," Lohegaon, Pune",3.7,6,0.0,6,500
4180,RESTPUNE4181,Tasty Bites," JM Road, Pune",3.7,6,0.0,0,250
4181,RESTPUNE4182,Cafe Malana," Undri, Pune",3.6,6,0.0,10,500
4182,RESTPUNE4183,Hello Point," Salunkhe Vihar Road, Pune",3.6,6,4.2,125,300
4183,RESTPUNE4184,Junifer," Lonavala, Pune",3.6,6,0.0,3,750
4184,RESTPUNE4185,Karan's Kitchen," Yerawada, Pune",3.6,6,0.0,9,400
4185,RESTPUNE4186,Hotel Jagdamb," Nigdi, Pune",3.6,6,0.0,0,500
4186,RESTPUNE4187,Munch & Burp," Kothrud, Pune",3.6,6,3.9,46,500
4187,RESTPUNE4188,Kaka Wadewale," Baner, Pune",3.6,6,3.6,70,200
4188,RESTPUNE4189,Khau Katta," Bhosari, Pune",3.6,6,3.8,224,250
4189,RESTPUNE4190,Scossa," Kalyani Nagar, Pune",3.6,6,0.0,4,400
4190,RESTPUNE4191,Shivprasad Dhaba," Pashan, Pune",3.6,6,3.5,23,500
4191,RESTPUNE4192,Poona Hotel," Rasta Peth, Pune",3.6,6,0.0,0,200
4192,RESTPUNE4193,Akash," Lohegaon, Pune",3.6,6,0.0,0,450
4193,RESTPUNE4194,Aastha China House ," Hinjawadi, Pune",3.6,6,3.7,17,350
4194,RESTPUNE4195,Spice Of Punjab," Hadapsar, Pune",3.6,6,3.4,57,400
4195,RESTPUNE4196,Food Adda," Mundhwa, Pune",3.6,6,0.0,1,350
4196,RESTPUNE4197,Swara Caffee," Bavdhan, Pune",3.6,6,3.5,34,400
4197,RESTPUNE4198,Harini Tiffin Center - HTC," Bavdhan, Pune",3.6,6,3.7,28,450
4198,RESTPUNE4199,Navratna Restaurant & Bar," Hadapsar, Pune",3.5,6,0.0,0,600
4199,RESTPUNE4200,Kolkata Roll Point," Baner, Pune",3.5,6,3.9,27,300
4200,RESTPUNE4201,Hotel Bholenath And Chinese Centre," Narhe, Pune",3.5,6,0.0,16,400
4201,RESTPUNE4202,Ankara," Kharadi, Pune",3.5,6,0.0,9,250
4202,RESTPUNE4203,Sitar Bar And Restaurant," Deccan Gymkhana, Pune",3.5,6,0.0,0,700
4203,RESTPUNE4204,Hotel Mahalaxmi," Pune-Solapur Road, Pune",3.5,6,0.0,0,500
4204,RESTPUNE4205,Kalpana Bhel Snacks Center," Parvati, Pune",3.5,6,4.3,145,300
4205,RESTPUNE4206,Smoking Hot Cafe," Bhugaon, Pune",3.5,6,0.0,0,400
4206,RESTPUNE4207,Green Leaf Vegetarian Cuisine," Karve Nagar, Pune",3.5,6,0.0,0,350
4207,RESTPUNE4208,Baner Katta," Baner, Pune",3.5,6,0.0,0,150
4208,RESTPUNE4209,Gavathi Restaurant," Wakad, Pune",3.5,6,3.9,122,350
4209,RESTPUNE4210,IBeans," Wakad, Pune",3.5,6,0.0,8,500
4210,RESTPUNE4211,New Heaven," Lohegaon, Pune",3.5,6,0.0,21,500
4211,RESTPUNE4212,Jai Bhavani Thali," Senapati Bapat Road, Pune",3.5,6,0.0,1,300
4212,RESTPUNE4213,The Cake Carnival," Kothrud, Pune",3.5,6,0.0,0,250
4213,RESTPUNE4214,Hotel Aarogana," Balewadi, Pune",3.5,6,3.0,10,600
4214,RESTPUNE4215,Didi's Kitchen," NIBM Road, Pune",3.5,6,3.6,289,200
4215,RESTPUNE4216,Brew For You," Baner, Pune",3.4,6,0.0,21,700
4216,RESTPUNE4217,Momo Kings Chinese," Lohegaon, Pune",3.4,6,0.0,9,250
4217,RESTPUNE4218,Desi Swad," Wakad, Pune",3.4,6,0.0,8,600
4218,RESTPUNE4219,Hotel Balaji Veg," Kondhwa, Pune",3.4,6,3.3,33,600
4219,RESTPUNE4220,Krishna Veg," Viman Nagar, Pune",3.4,6,0.0,4,700
4220,RESTPUNE4221,Gauri's Resto & Kitchen," Wanowrie, Pune",3.4,6,0.0,0,600
4221,RESTPUNE4222,Zenzi Cafe," Dhole Patil Road, Pune",3.4,6,0.0,4,800
4222,RESTPUNE4223,Hotel Prasad," Chakan, Pune",3.4,6,0.0,0,500
4223,RESTPUNE4224,The Elite Cafe," Bavdhan, Pune",3.4,6,3.6,111,350
4224,RESTPUNE4225,Bluffin Muffin," Chandan Nagar, Pune",3.4,6,4.5,81,300
4225,RESTPUNE4226,Parth Kitchen," Pimple Gurav, Pune",3.4,6,3.9,66,350
4226,RESTPUNE4227,Aditya," Viman Nagar, Pune",3.4,6,0.0,8,300
4227,RESTPUNE4228,KK Multicuisine Seafood Restaurant," Chinchwad, Pune",3.4,6,0.0,6,700
4228,RESTPUNE4229,Hotel Nilkamal," Narhe, Pune",3.4,6,3.1,21,400
4229,RESTPUNE4230,Flavours @ Khavaiyye Junction," Nigdi, Pune",3.4,6,0.0,0,400
4230,RESTPUNE4231,Bake Mary Cafe," East Street, Pune",3.4,6,0.0,5,450
4231,RESTPUNE4232,Central Park Family Restaurants," Dehu Road, Pune",3.4,6,0.0,0,500
4232,RESTPUNE4233,La Mesa," Shivaji Nagar, Pune",3.4,6,0.0,5,300
4233,RESTPUNE4234,G Space," Aundh, Pune",3.4,6,0.0,11,500
4234,RESTPUNE4235,The Pizza Chef," Kharadi, Pune",3.3,6,3.4,90,300
4235,RESTPUNE4236,Misal Spot," Bhosari, Pune",3.3,6,0.0,0,150
4236,RESTPUNE4237,Hotel Pinak Restro N Bar," Swargate, Pune",3.3,6,0.0,8,700
4237,RESTPUNE4238,Hotel Hill View," Old Mumbai-Pune Highway, Pune",3.3,6,0.0,0,600
4238,RESTPUNE4239,Hotel Priyanka," Hadapsar, Pune",3.3,6,0.0,0,600
4239,RESTPUNE4240,Archana Restaurant & Bar," Shukrawar Peth, Pune",3.3,6,0.0,1,700
4240,RESTPUNE4241,Rainbow Fizz," Kothrud, Pune",3.3,6,3.9,20,400
4241,RESTPUNE4242,Rudra Snacks And Chiken 65," Wakad, Pune",3.3,6,0.0,3,100
4242,RESTPUNE4243,Shivam Juice Center," Nigdi, Pune",3.3,6,4.3,158,150
4243,RESTPUNE4244,The Red Counter," Pimple Gurav, Pune",3.3,6,4.1,86,400
4244,RESTPUNE4245,Swadbramha Upahar," Kothrud, Pune",3.3,6,3.1,41,150
4245,RESTPUNE4246,Hygiene Fast Food Chinese Kitchen," Yerawada, Pune",3.3,6,0.0,6,400
4246,RESTPUNE4247,Aal - Baik Al - Arab Restaurant," NIBM Road, Pune",3.3,6,0.0,0,400
4247,RESTPUNE4248,Pirajees," Viman Nagar, Pune",3.3,6,0.0,3,250
4248,RESTPUNE4249,Tasty Kitchen," Bhosari, Pune",3.3,6,0.0,3,300
4249,RESTPUNE4250,Hotel Vedant Mahi Biryani House," Bhosari, Pune",3.3,6,0.0,0,550
4250,RESTPUNE4251,Toasty Rosty," Sadashiv Peth, Pune",3.3,6,0.0,11,550
4251,RESTPUNE4252,The Golden Chinatown Cafe," Kothrud, Pune",3.3,6,3.6,83,400
4252,RESTPUNE4253,Kumaon Rassoi," Hinjawadi, Pune",3.3,6,2.6,24,500
4253,RESTPUNE4254,DN Kapur Kitchen," Undri, Pune",3.3,6,0.0,10,400
4254,RESTPUNE4255,Arena's Biryanis," Balewadi, Pune",3.3,6,0.0,2,350
4255,RESTPUNE4256,SP Biryani & Tandoor," Senapati Bapat Road, Pune",3.2,6,0.0,0,250
4256,RESTPUNE4257,Bread Stories," Bibvewadi, Pune",3.2,6,0.0,6,300
4257,RESTPUNE4258,Sai Shree Veg-Non Veg Restaurant," Bavdhan, Pune",3.2,6,3.9,20,500
4258,RESTPUNE4259,Grill On Fire," Wakad, Pune",3.2,6,0.0,5,300
4259,RESTPUNE4260,Queen's Kitchen," Wagholi, Pune",3.2,6,0.0,6,400
4260,RESTPUNE4261,Hotel Dhangarwada," Phursungi, Pune",3.2,6,3.3,64,500
4261,RESTPUNE4262,The Lucky Beans," Sadashiv Peth, Pune",3.2,6,0.0,3,450
4262,RESTPUNE4263,RS Food Corner," Wadgaon Sheri, Pune",3.2,6,0.0,5,250
4263,RESTPUNE4264,Shivrudra Vadapaav ," Dhayari, Pune",3.2,6,3.9,47,100
4264,RESTPUNE4265,Hotel Garawa," Wagholi, Pune",3.2,6,0.0,5,500
4265,RESTPUNE4266,Diamond Biryani," Hadapsar, Pune",3.2,6,3.4,72,300
4266,RESTPUNE4267,Delicious," Parvati, Pune",3.2,6,0.0,6,500
4267,RESTPUNE4268,Hotel Crown," Akurdi, Pune",3.2,6,0.0,7,350
4268,RESTPUNE4269,Hira Garden," Pune-Solapur Road, Pune",3.2,6,0.0,0,700
4269,RESTPUNE4270,Hotel Savali Family Garden Hotel," Talegaon, Pune",3.2,6,3.6,356,550
4270,RESTPUNE4271,Hotel Jay Malhar," Bhosari, Pune",3.2,6,3.8,94,350
4271,RESTPUNE4272,Hotel Gurudatta Fast Food And Snacks," Kothrud, Pune",3.2,6,0.0,0,200
4272,RESTPUNE4273,Master Shifuu," Katraj, Pune",3.2,6,0.0,17,700
4273,RESTPUNE4274,Cafe 99," Kondhwa, Pune",3.2,6,3.5,114,200
4274,RESTPUNE4275,Hotel Gandharv," Kothrud, Pune",3.2,6,3.5,48,300
4275,RESTPUNE4276,Eatables," Warje, Pune",3.2,6,0.0,8,500
4276,RESTPUNE4277,Coffee With Friends," Mundhwa, Pune",3.2,6,0.0,0,350
4277,RESTPUNE4278,Vicky Delighting Dishes," Aundh, Pune",3.2,6,0.0,12,350
4278,RESTPUNE4279,84 The Fusion," Karve Nagar, Pune",3.2,6,0.0,3,300
4279,RESTPUNE4280,Zakkas Food Mall," Karve Nagar, Pune",3.2,6,3.9,13,400
4280,RESTPUNE4281,Kqueen Hotels," Hadapsar, Pune",3.2,6,0.0,0,450
4281,RESTPUNE4282,SV Dum Briyani," Sadashiv Peth, Pune",3.2,6,0.0,0,700
4282,RESTPUNE4283,Hotel Tuljai," Akurdi, Pune",3.2,6,0.0,14,300
4283,RESTPUNE4284,Asmi's Bistro," Pashan, Pune",3.2,6,0.0,4,350
4284,RESTPUNE4285,Cafe Diamond King," Wanowrie, Pune",3.2,6,0.0,21,500
4285,RESTPUNE4286,Masala Meals," Wagholi, Pune",3.2,6,3.0,32,250
4286,RESTPUNE4287,Zazu Chicken Xprs," Shivaji Nagar, Pune",3.2,6,0.0,2,400
4287,RESTPUNE4288,Shree Kunj Pure Veg," Hinjawadi, Pune",3.2,6,3.8,25,600
4288,RESTPUNE4289,Mom's Magic," Chinchwad, Pune",3.2,6,3.5,18,200
4289,RESTPUNE4290,Food Ka Mood," Karve Nagar, Pune",3.2,6,3.6,20,150
4290,RESTPUNE4291,Hotel Maharaj," Hinjawadi, Pune",3.2,6,0.0,7,400
4291,RESTPUNE4292,Hot N Cold," Lohegaon, Pune",3.2,6,0.0,14,300
4292,RESTPUNE4293,Hott Spiice Restaurant," Bavdhan, Pune",3.2,6,0.0,10,600
4293,RESTPUNE4294,Rehman Chinese," Viman Nagar, Pune",3.2,6,0.0,2,300
4294,RESTPUNE4295,Radhika Snacks," Wadgaon Sheri, Pune",3.2,6,0.0,3,200
4295,RESTPUNE4296,Roll Maker's," Ravet, Pune",3.2,6,3.8,99,200
4296,RESTPUNE4297,Roll Corner," Lohegaon, Pune",3.2,6,3.6,44,200
4297,RESTPUNE4298,Pet Pooja Indian & Chinese Restaurant," Hadapsar, Pune",3.2,6,0.0,1,400
4298,RESTPUNE4299,Swaad Family Restaurant," Dhanori, Pune",3.2,6,0.0,18,400
4299,RESTPUNE4300,Top N Town Ice-Cafe," Pimple Saudagar, Pune",3.2,6,0.0,1,250
4300,RESTPUNE4301,Aanandam Cafe & Snacks," Warje, Pune",3.2,6,0.0,3,250
4301,RESTPUNE4302,RD's Biryani," Karve Nagar, Pune",3.2,6,0.0,0,400
4302,RESTPUNE4303,99 Biryani ," Mundhwa, Pune",3.2,6,0.0,1,200
4303,RESTPUNE4304,Persian Cafe," NIBM Road, Pune",3.1,6,0.0,0,350
4304,RESTPUNE4305,Om Biryani House & Chinese," Wadgaon Sheri, Pune",3.1,6,3.6,71,400
4305,RESTPUNE4306,Daawat Restaurant," Budhwar Peth, Pune",3.1,6,0.0,0,500
4306,RESTPUNE4307,World Of Wings," Baner, Pune",3.1,6,4.2,141,500
4307,RESTPUNE4308,Cafe Tea & Talks," Kondhwa, Pune",3.1,6,3.9,96,200
4308,RESTPUNE4309,Apoorva," Swargate, Pune",3.1,6,0.0,0,700
4309,RESTPUNE4310,Blue Moon Cafe," Chakan, Pune",3.1,6,0.0,14,300
4310,RESTPUNE4311,Cafe Central Perk," Erandwane, Pune",3.1,6,3.9,25,600
4311,RESTPUNE4312,Grace Biryani House," Akurdi, Pune",3.1,6,3.9,33,350
4312,RESTPUNE4313,Taste Of South," Bhosari, Pune",3.1,6,4.2,139,200
4313,RESTPUNE4314,Shreyash Rolls," Wakad, Pune",3.1,6,3.9,57,300
4314,RESTPUNE4315,Taru's Cakes," Pimple Gurav, Pune",3.1,6,3.8,58,350
4315,RESTPUNE4316,Spice On Truck," Pimple Saudagar, Pune",3.1,6,0.0,22,400
4316,RESTPUNE4317,Cafe Bold Bites," Aundh, Pune",3.1,6,0.0,17,700
4317,RESTPUNE4318,Sairaj Rolls House & Snacks Centre," Hinjawadi, Pune",3.1,6,0.0,12,200
4318,RESTPUNE4319,The Rolls Cafe," Wadgaon Sheri, Pune",3.1,6,3.9,709,250
4319,RESTPUNE4320,Healthy Bites," Bibvewadi, Pune",3.1,6,3.4,118,300
4320,RESTPUNE4321,Hotel Cafe Coffee Dream," Pimple Saudagar, Pune",3.1,6,3.5,31,300
4321,RESTPUNE4322,Cool Cafe," Pimpri, Pune",3.1,6,0.0,12,250
4322,RESTPUNE4323,Royal Court," Dhanori, Pune",3.1,6,0.0,14,400
4323,RESTPUNE4324,The Cafe Irani Stall," Yerawada, Pune",3.1,6,0.0,1,200
4324,RESTPUNE4325,Eat It," Sinhgad Road, Pune",3.1,6,0.0,1,500
4325,RESTPUNE4326,A Food Truck Has No Name," Wadgaon Sheri, Pune",3.1,6,3.9,23,250
4326,RESTPUNE4327,Assal Kolhapuri Tamda Pandra," Ravet, Pune",3.1,6,3.7,267,500
4327,RESTPUNE4328,Hotel Tambda-Pandhra," Old Mumbai-Pune Highway, Pune",3.9,5,0.0,0,450
4328,RESTPUNE4329,Shahu Misal," Kothrud, Pune",3.9,5,0.0,0,150
4329,RESTPUNE4330,Maval Machi," Old Mumbai-Pune Highway, Pune",3.9,5,0.0,0,500
4330,RESTPUNE4331,Siya's Kitchen," Bavdhan, Pune",3.9,5,3.9,64,400
4331,RESTPUNE4332,Jogeshwari Misal," Shaniwar Peth, Pune",3.8,5,3.9,40,200
4332,RESTPUNE4333,Jai Jinendra - Apna Sa Khana," Kharadi, Pune",3.8,5,3.8,36,300
4333,RESTPUNE4334,Saranga," Sadashiv Peth, Pune",3.8,5,0.0,0,700
4334,RESTPUNE4335,Krushnakala Misal," Wadgaon Sheri, Pune",3.8,5,3.5,130,250
4335,RESTPUNE4336,Jai Malhar Misal House and Snacks," Pimple Gurav, Pune",3.8,5,0.0,0,200
4336,RESTPUNE4337,Tossin Pizza," Baner, Pune",3.8,5,3.9,54,500
4337,RESTPUNE4338,Padma Dinning," Dhankawadi, Pune",3.8,5,0.0,13,300
4338,RESTPUNE4339,New Pune Cafe," Fatima Nagar, Pune",3.8,5,0.0,16,300
4339,RESTPUNE4340,The Broken Egg," Aundh, Pune",3.8,5,0.0,9,300
4340,RESTPUNE4341,Yewale Amruttulya," Magarpatta, Pune",3.8,5,4.0,0,100
4341,RESTPUNE4342,The Hungry Shack," Kondhwa, Pune",3.7,5,0.0,5,400
4342,RESTPUNE4343,Purnabramha Pure Veg Family Restaurant," Bhosari, Pune",3.7,5,0.0,0,600
4343,RESTPUNE4344,Rounak," Pimpri, Pune",3.7,5,3.8,35,800
